Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2021-10-11,282.912109375,286.5082365093531,281.4890287428217,281.65250240514854,19298600,277.63812561035155,283.4727209472656,280.9555662926651,282.11639990289325,49.41700775440385,-1.160833610228167,-1.5070489992348393,0.34621538900667237,-0.002103013767167483,0.018588187437933095,0.09119797350401737,-0.0019776561582088847,1,MSFT
2021-10-12,281.6141052246094,284.0756301147398,281.1044933374424,283.97947083828177,17974100,278.5381256103516,283.6381854248047,281.0568799745027,282.079192889687,43.86584162879854,-1.0223129151843295,-1.4101017824247375,0.38778886724040795,-0.004588011991632834,0.013779650139134533,-0.06863192148653274,-0.007136134357804691,1,MSFT
2021-10-13,284.9121398925781,285.84482905516467,282.200606944396,283.5659981485587,23416300,279.7217681884766,283.8254650878906,281.64999688497585,282.2890408158271,46.67753810573502,-0.6390439308512441,-1.2558902121100388,0.6168462812587947,0.011711184229704408,0.014009000340524878,0.3027801113824893,0.003828672682174572,1,MSFT
2021-10-14,291.1044006347656,291.60438772035315,286.3736407338717,287.7005622674281,27262900,281.7246398925781,284.1482977294922,283.10452053878964,282.94203043204476,53.083064242256796,0.16249010674488318,-0.9722141483390544,1.1347042550839377,0.02173393083398345,0.014330678964812382,0.16427018786059278,0.02448053696206065,1,MSFT
2021-10-15,292.5082397460937,292.7390278517721,288.9601770620516,290.71017592364666,25384800,283.1775177001953,284.441435546875,284.55124657068257,283.65063852938175,59.76275846063346,0.9006080413008135,-0.597649710411081,1.4982577517118945,0.004822459256084599,0.01282152051257197,-0.06888848948571136,0.02836015851104534,1,MSFT
2021-10-18,295.4697265625,296.3543212168892,291.0466652595065,291.89281968974484,22729300,285.50250549316405,284.7949536132812,286.2310127232698,284.5261265318349,77.1036523357911,1.7048861914349231,-0.1371425300418801,1.8420287214768032,0.010124456046014085,0.009055111716637431,-0.10460984526173145,0.03748231074246444,1,MSFT
2021-10-19,296.3736267089844,297.40244575766764,295.4024680074294,296.489006090617,17682100,287.37461853027344,285.1882403564453,287.79141487491825,285.4037191375497,77.34134038916928,2.387695737368574,0.3678251234402108,2.0198706139283633,0.0030591971536317875,0.008163835315456933,-0.22205699251626754,0.03922106443996043,1,MSFT
2021-10-20,295.5851135253906,297.7870341774877,294.3351019599555,297.31586265453666,16537100,288.74961242675784,285.6020318603516,288.9904454365294,286.157896499612,79.60495516450494,2.8325489369174193,0.8607698861356525,1.9717790507817667,-0.002660537620535308,0.008039354886057918,-0.0647547519808167,0.034954519055804045,1,MSFT
2021-10-21,298.8063049316406,299.0562838093166,294.5755320025028,295.3544015118529,16918100,290.27940979003904,286.070458984375,290.5005776665465,287.09481564272517,77.61334982018755,3.405762023821353,1.3697683136727927,2.0359937101485603,0.010897678059058613,0.008266892044774845,0.023039106010122712,0.04451996194392516,1,MSFT
2021-10-22,297.2677917480469,299.1235449309406,295.9600905274078,298.46008426452863,17449300,291.6553558349609,286.4532202148437,291.5416875252389,287.8483694283046,87.3956525106728,3.69331809693432,1.8344782703250981,1.8588398266092216,-0.005148864525953423,0.008778183114209965,0.03139832487099614,0.03775335995556994,1,MSFT
2021-10-25,296.2774658203125,297.4986033941539,294.6716911848848,297.4601338192577,17554500,292.9918914794922,286.7578271484375,292.2702688014041,288.47274693882366,82.05881395053207,3.7975218625804246,2.2270869887761635,1.570434873804261,-0.003331426932971393,0.008893123858609537,0.0060288951419253944,0.03319748502260489,1,MSFT
2021-10-26,298.1813049316406,300.3832260837612,296.7294084953105,299.0370843061052,28107300,294.6486114501953,287.06692077636717,293.17965897528666,289.19189938273604,80.53150108986111,3.987759592550617,2.5792215095310542,1.4085380830195628,0.0064258653828326295,0.008281214855504636,0.6011450055541314,0.03871704940860066,1,MSFT
