Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2021-10-11,139.4128875732422,141.36531233280488,138.43667519346084,138.88573944232053,64452200,138.63582305908204,143.84219421386717,139.72063046696553,141.4259983935859,48.453122574777765,-1.7053679266203687,-1.6915495770522446,-0.01381834956812411,-0.0006299274954437717,0.013616563028167864,0.0966256729257553,-0.030792818927938614,1,AAPL
2021-10-12,138.143798828125,139.84241361250955,137.68497785008697,139.82288519545196,73035900,138.59677276611328,143.76815185546874,139.47804098406698,141.18287249984803,38.53052147023859,-1.704831515781052,-1.6942059647980063,-0.01062555098304574,-0.009103094894655661,0.011610191075636591,0.1331793173855973,-0.03912099414756298,1,AAPL
2021-10-13,137.5580596923828,138.03639411972742,135.88873033671427,137.8802114942071,78762700,138.40933990478516,143.64652435302733,139.1826592468848,140.9143678474432,34.03454578564347,-1.7317086005583917,-1.7017064919500835,-0.03000210860830821,-0.004240068252871376,0.011415774257924486,0.0784107541633634,-0.04238504682286248,1,AAPL
2021-10-14,140.34030151367188,140.45745714105692,138.14382342191217,138.72955687137625,69907100,138.62996673583984,143.58853485107423,139.36075805715976,140.871844415312,42.58214501670199,-1.5110863581522551,-1.6635824651905178,0.15249610703826266,0.020225945520828903,0.012842745616186691,-0.11243393128981105,-0.022621815458813144,1,AAPL
2021-10-15,141.39462280273438,141.4531931726663,140.09625831789816,140.3500831153651,67940300,138.84375762939453,143.54948669433594,139.6736603257097,140.91056874030627,48.72786539820897,-1.23690841459657,-1.5782476550717284,0.3413392404751583,0.007512605272262274,0.012809772153926275,-0.028134481333083494,-0.015011296391396867,1,AAPL
2021-10-18,143.06387329101562,143.34696822024532,139.7545151672495,140.0376100964792,85589200,139.56712341308594,143.55749145507812,140.19523155114138,141.07007278109955,62.159226266058695,-0.8748412299581787,-1.4375663700490184,0.5627251400908397,0.011805615059421903,0.009199887992346322,0.2597707104619791,-0.00343847025368893,1,AAPL
2021-10-19,145.22132873535156,145.62157933226283,143.06390800766076,143.51295730034732,76378900,140.31392364501954,143.60962036132813,140.96847727178908,141.37757322215523,64.55572846167777,-0.4090959503661509,-1.231872286112445,0.822776335746294,0.015080365117385863,0.009303255651823227,-0.10761053964752565,0.01122284405437668,1,AAPL
2021-10-20,145.70945739746094,146.18780683574556,144.59657585778285,145.16278083703227,58418800,141.02265472412108,143.68107849121094,141.69785882958473,141.69845353143714,69.85672495206433,-0.0005947018524068426,-0.9856167692604373,0.9850220674080304,0.0033612739007431447,0.009315585306135868,-0.23514478475076228,0.01411723051879843,0,AAPL
2021-10-21,145.92420959472656,146.0804071368253,144.35250720492448,145.27014914498275,61421000,141.6269302368164,143.75175567626954,142.34806663960654,142.0114724990882,68.35028401383828,0.33659414051834347,-0.7211745873046811,1.0577687278230246,0.001473838425462226,0.009258940183371872,0.051390990571528405,0.015112538335527725,1,AAPL
2021-10-22,145.1529998779297,146.60754657748723,145.10418628692474,146.129212114762,58883400,142.19215393066406,143.74785095214844,142.7795948301178,142.24417823085423,80.05024621431959,0.5354165992635558,-0.46985634999103376,1.0052729492545895,-0.005285001844030801,0.009506398611104095,-0.04131485973852589,0.009775095185589944,1,AAPL
2021-10-25,145.1042022705078,145.8168331110648,144.10846150842693,145.14324421012236,50720600,142.76128540039062,143.73886932373046,143.13722674402393,142.45603186342117,76.95060972812581,0.6811948806027601,-0.23964610387227503,0.9208409844750352,-0.00033618049549721807,0.00949087452905381,-0.138626505942252,0.009498703817562015,1,AAPL
2021-10-26,145.76800537109375,147.25183711393476,145.465367092144,145.77776213009912,60893400,143.5237060546875,143.70372528076172,143.5419619174193,142.7013632343599,76.59881657073598,0.8405986830593974,-0.023597146485940523,0.864195829545338,0.004574664897357472,0.008295021356062164,0.20056545072416343,0.014364833523271114,1,AAPL
2021-10-27,145.3092498779297,146.1683068273683,144.95781274994326,145.80711293598463,56094900,144.2988250732422,143.6775634765625,143.81385237288242,142.89454002277247,71.4841192571673,0.9193123501099478,0.16498475283323716,0.7543275972767107,-0.0031471617656849693,0.008159739922275368,-0.07880164352787,0.011356584576501128,1,AAPL
2021-10-28,148.9407196044922,149.52643805425132,146.1585085567286,146.256135746264,100077900,145.15886688232422,143.79880889892578,144.60260117774547,143.34240517697393,79.71737946260019,1.2601960007715434,0.38402700242089843,0.8761689983506449,0.024991318375211513,0.00918795019734847,0.7840819753667445,0.03575767243788919,0,AAPL
2021-10-29,146.23658752441406,146.3732566337639,142.927228830471,143.7179583128391,124953200,145.6430633544922,143.85933410644532,144.85398369261756,143.55678905456207,68.44328417301791,1.2971946380554868,0.5666605295478162,0.7305341085076706,-0.01815576081046788,0.011903561731080663,0.24855937224901803,0.016524846529664572,1,AAPL
2021-11-01,145.41659545898438,146.1389830509936,144.28418557941234,145.44588063726485,74588300,145.87833557128906,143.87436767578126,144.94053934898167,143.6945524919267,70.14619655634155,1.2459868570549872,0.7025257950492505,0.5434610620057367,-0.005607297594336869,0.011816528939788441,-0.4030701094489777,0.010719267150341327,1,AAPL
2021-11-02,146.45138549804688,147.96451766703325,145.11396440756303,145.12373606469237,69122000,146.0013412475586,143.88042114257811,145.17297721806864,143.89876234423187,74.03718541650686,1.274214873836769,0.8168636108067542,0.4573512630300147,0.007116038137162661,0.011058178989690646,-0.07328629289043997,0.017868757507465638,1,AAPL
2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500,146.21903533935546,143.91693115234375,145.59042661766264,144.1941427865428,71.9978826847202,1.3962838311198311,0.9327476548693696,0.4635361762504615,0.009798560884232366,0.011399565897076878,-0.2113726454674344,0.02758165513468347,0,AAPL
2021-11-04,147.3690185546875,148.80403696262286,147.0566234619275,147.97426542713765,60394600,146.36351623535157,143.9676940917969,145.8640561464357,144.42931876936834,67.97899852692134,1.4347373770673642,1.0331455993089687,0.4015917777583955,-0.003498494564988075,0.011510784581847414,0.10792401603331414,0.023625609094786615,0,AAPL
2021-11-05,147.89694213867188,148.79636649786093,146.70422366033108,148.49330137784227,65463900,146.63791046142578,144.04502563476564,146.17680783754895,144.68617975968712,65.61714187666038,1.4906280778618282,1.1246420950195406,0.36598598284228756,0.003582324081153221,0.01130873990050921,0.08393631218685105,0.026741058824710784,0,AAPL
2021-11-08,147.07574462890625,148.18047945260236,146.80200740282297,148.02405391839477,55020900,146.83506469726564,144.08523681640625,146.31510580545006,144.86318456481445,56.558572268903035,1.4519212406356132,1.1900979241427552,0.26182331649285806,-0.005552498232151759,0.011542859179257198,-0.1595230348329385,0.020755129939582284,0,AAPL
2021-11-09,147.43746948242188,148.04359979638906,146.7042415538898,146.84111017051336,56787900,147.00201110839845,144.04443359375,146.4877771403688,145.05387233648906,56.166652690365396,1.4339048038797273,1.2388593000901496,0.19504550378957775,0.0024594460114977235,0.01149771917768395,0.03211506900105232,0.023555480791720873,1,AAPL
2021-11-10,144.612060546875,146.7726448402154,144.54363371528353,146.66510417552325,65187100,146.93229217529296,143.97230926513672,146.19920535675436,145.02114553725838,46.05287920000955,1.178059819495985,1.2266994039713168,-0.04863958447533179,-0.0191634388833819,0.013164996963780259,0.14790474731412862,0.004443571718781847,1,AAPL
2021-11-11,144.5631866455078,146.0882980655143,144.37743321812488,145.62882237351127,41000000,146.49453887939453,143.88593017578125,145.94751017040875,144.98722265638796,48.14515525339404,0.9602875140207914,1.1734170259812118,-0.2131295119604204,-0.0003379655969382167,0.009723001746174048,-0.37104120293739096,0.004706898505636881,1,AAPL
2021-11-12,146.6357879638672,147.03660782102534,144.18190939663026,145.11066161989166,63804000,146.53445892333986,143.81874572753907,146.05339906171005,145.1093386050901,54.27266674953133,0.9440604566199511,1.1275457121089598,-0.18348525548900874,0.014336992469885956,0.009498316685867843,0.5561951219512196,0.019587448229210214,1,AAPL
2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800,146.65735473632813,143.73906555175782,146.14449975819576,145.22313230759212,52.5408153617915,0.9213674506036398,1.0863100598078959,-0.16494260920425607,6.659782809914638e-05,0.009272117697552595,-0.07180114099429502,0.020220585308193817,1,AAPL
