Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2021-10-11,62.70399856567383,63.94200134277344,62.678001403808594,63.31999969482422,28625000,61.752099227905276,57.000579833984375,61.66722270199649,59.98040385913411,72.73109865571851,1.6868188428623796,1.492246980137247,0.1945718627251325,-0.008883132882744116,0.02149908027366789,-0.12517954830231348,0.10005895989656244,1,NFLX
2021-10-12,62.49399948120117,63.76599884033203,62.19900131225586,63.30199813842773,32273000,62.16299934387207,57.22015983581543,61.794419129566435,60.16659612743537,66.62142531700998,1.6278230021310662,1.519362184536011,0.10846081759505521,-0.003349054115786787,0.02055696995690976,0.1274410480349344,0.0921675098517416,1,NFLX
2021-10-13,62.97600173950195,63.21799850463867,62.209999084472656,63.21799850463867,24203000,62.46999969482422,57.45803985595703,61.97620106955652,60.37470024684771,67.32156628469016,1.6015008227088074,1.5357899121705705,0.06571091053823697,0.007712776623390427,0.019458288638625948,-0.2500542248938742,0.09603463496802256,0,NFLX
2021-10-14,63.380001068115234,63.6879997253418,62.67900085449219,63.22299957275391,26717000,62.70459976196289,57.690939865112306,62.19217030010401,60.59731512249716,69.07768548098821,1.5948551776068527,1.5476029652578271,0.047252212349025546,0.006415131438232802,0.018877829773748935,0.10387142089823587,0.09861273219511713,1,NFLX
2021-10-15,62.82899856567383,63.94200134277344,62.51599884033203,63.79999923706055,41169000,62.85599975585937,57.89773986816406,62.290143879422445,60.76262500717691,65.66481290084234,1.5275188722455368,1.543586146655369,-0.016067274409832244,-0.008693633530381883,0.01928936598298259,0.5409289965190702,0.08517186869018523,1,NFLX
2021-10-18,63.797000885009766,63.84099960327149,62.05899810791016,63.209999084472656,46691000,63.202199935913086,58.13257987976074,62.52196803412819,60.98739359072008,73.59609988197994,1.5345744434081112,1.5417838060059175,-0.007209362597806246,0.01540693535524218,0.01846472338408535,0.13413004930894612,0.09743969761818772,1,NFLX
2021-10-19,63.900001525878906,64.0999984741211,63.22999954223633,63.696998596191406,76331000,63.244100189208986,58.370639877319334,62.73397318670523,61.20314232665777,69.8706571297999,1.530830860047459,1.5395932168142257,-0.008762356766766732,0.001614506002481031,0.008676529695266577,0.6348118481077725,0.09472847411268615,1,NFLX
2021-10-20,62.51399993896485,63.7400016784668,61.71500015258789,62.55699920654297,106220000,63.104500198364256,58.58923988342285,62.700131148591325,61.30024289053237,57.178886240411,1.399888258058958,1.511652225063172,-0.1117639670042141,-0.02169016516146305,0.010856497661693788,0.3915709213818763,0.06698772783793139,1,NFLX
2021-10-21,65.31600189208984,65.4010009765625,62.8650016784668,62.88899993896485,84371000,63.31760025024414,58.870759887695314,63.102572801437255,61.59770652027736,65.5935822484789,1.5048662811598916,1.5102950362825163,-0.00542875512262464,0.044821991167749875,0.017849587726471907,-0.20569572585200524,0.10948120963088948,1,NFLX
2021-10-22,66.47799682617188,66.5459976196289,65.18099975585938,65.18099975585938,61860000,63.638800048828124,59.17887985229492,63.621868805242585,61.959209505899175,73.60693640940603,1.6626592993434102,1.540767888894695,0.12189141044871521,0.017790356121334394,0.01838087517826726,-0.26680968579251163,0.12333989747854113,1,NFLX
2021-10-25,67.16600036621094,67.58799743652344,65.70700073242188,66.3740005493164,38335000,64.08500022888184,59.49035987854004,64.16711981462232,62.34489771777412,67.45948806520519,1.8222220968482077,1.5970587304853976,0.2251633663628101,0.010349342231807501,0.017748826104883715,-0.38029421273844166,0.12902326533814978,1,NFLX
2021-10-26,66.85199737548828,67.64900207519531,66.2770004272461,67.3759994506836,29048000,64.52080001831055,59.791559829711915,64.58017790090939,62.67875695167887,64.09271630155166,1.9014209492305199,1.6579311742344223,0.24348977499609759,-0.004675028868930897,0.017839766139036657,-0.24225903221599066,0.11808418388623232,1,NFLX
2021-10-27,66.29199981689453,67.14099884033203,66.18499755859375,66.9000015258789,22769000,64.8523998260498,60.07957984924317,64.84353511875327,62.94640457132447,65.12214784439848,1.8971305474287945,1.705771048873297,0.1913594985554976,-0.00837667654787344,0.018473141174696575,-0.2161594602038006,0.10340318596168774,1,NFLX
2021-10-28,67.40499877929688,67.68000030517578,66.8030014038086,67.09500122070312,28594000,65.25489959716796,60.383939819335936,65.23760645114459,63.276670808952055,68.30604614751279,1.9609356421925312,1.7568039675371439,0.2041316746553874,0.01678934057618653,0.018830792695290532,0.25583029557731995,0.11627361482154708,0,NFLX
2021-10-29,69.03099822998047,69.09700012207031,67.1240005493164,67.30599975585938,38253000,65.87509956359864,60.67713981628418,65.82120518635011,63.70291728458379,75.57602080641837,2.1182879017663225,1.8291007543829796,0.28918714738334295,0.024122831839335612,0.018780395850583647,0.33779813946981885,0.137677195052202,0,NFLX
2021-11-01,68.11699676513672,68.99700164794922,67.65399932861328,68.90599822998047,31109000,66.30709915161133,60.94571975708008,66.17440389077882,64.02988613499512,71.50613172820283,2.1445177557836956,1.8921841546631228,0.2523336011205728,-0.013240449772994767,0.019947450085178852,-0.18675659425404545,0.11766662263798366,0,NFLX
2021-11-02,67.77200317382812,68.76799774169922,67.38200378417969,68.31099700927734,38886000,66.69429931640624,61.194499816894535,66.42018839586332,64.30707998972349,68.53741932915477,2.1131084061398298,1.9363690049584643,0.17673940118136544,-0.00506472110768641,0.020248094811675787,0.24999196374039667,0.10748520498761693,0,NFLX
2021-11-03,68.8290023803711,68.93900299072266,67.72699737548828,67.72699737548828,23349000,67.32579956054687,61.46425987243652,66.79077516271067,64.64203720384553,70.04930837737122,2.1487379588651407,1.9788427957397998,0.16989516312534092,0.015596399059238042,0.017857519653740963,-0.3995525381885512,0.11982154382432042,0,NFLX
2021-11-04,66.83999633789062,68.59400177001953,66.55000305175781,68.58899688720703,48650000,67.47819900512695,61.70589981079102,66.79834765119989,64.80484899155257,63.345966060957466,1.9934986596473152,1.9817739685213032,0.011724691126012043,-0.028897789793444706,0.016994146939210742,1.0836010107499252,0.08320268471640957,0,NFLX
2021-11-05,64.5719985961914,66.56400299072266,64.5009994506836,66.39700317382812,52835000,67.2875991821289,61.89709976196289,66.45583241196782,64.78760081411842,52.373362305126726,1.668231597849399,1.9190654943869223,-0.2508338965375234,-0.033931745451241446,0.019490441991168377,0.08602261048304216,0.043215253130039155,1,NFLX
2021-11-08,65.1449966430664,65.5999984741211,64.37899780273438,65.02899932861328,28875000,67.08549880981445,62.082159729003905,66.25416537059837,64.81407457922568,53.706005043568005,1.4400907913726968,1.8232705537840772,-0.3831797624113804,0.008873785221645614,0.019385700521741937,-0.4534872716948992,0.04933521848196243,1,NFLX
2021-11-09,65.5989990234375,66.05000305175781,65.052001953125,65.37000274658203,24156000,66.96019897460937,62.261779708862306,66.15337054795823,64.87221713064878,59.72265836706408,1.2811534173094543,1.7148471264891527,-0.4336937091796984,0.006969105898624983,0.019614286393158646,-0.16342857142857148,0.05359980601550607,1,NFLX
2021-11-10,64.69100189208984,66.03299713134766,64.21099853515625,65.3010025024414,24058000,66.8000991821289,62.41721977233887,65.92839075474771,64.85879377964442,47.7632227067845,1.0695969751032948,1.5857970962119814,-0.5162001211086866,-0.01384163089170376,0.019894616534848083,-0.004056963073356568,0.036428763217015936,1,NFLX
2021-11-11,65.75800323486328,66.58200073242188,64.97100067138672,65.02400207519531,28683000,66.63539962768554,62.568239822387696,65.9021772901501,64.9254018874384,47.40561537975153,0.9767754027117093,1.4639927575119271,-0.4872173548002179,0.016493813846835792,0.01986336621694427,0.1922437442846454,0.050980552138438995,1,NFLX
2021-11-12,68.26100158691406,68.33399963378906,65.38200378417969,66.0009994506836,41984000,66.5583999633789,62.75635986328125,66.26507333580611,65.17248334665882,53.48926652566065,1.0925899891472852,1.3897122038389988,-0.2971222146917136,0.038063782793267054,0.022267045476092488,0.4637241571662658,0.08771448400807547,0,NFLX
2021-11-15,67.93299865722656,68.5260009765625,67.14900207519531,68.1240005493164,28722000,66.5400001525879,62.93395980834961,66.52167723140926,65.37696596225643,53.4415844662458,1.1447112691528218,1.3407120169017634,-0.1960007477489416,-0.004805129166906008,0.021904350225246828,-0.31588224085365857,0.07943308929074755,0,NFLX
2021-11-16,68.73999786376953,68.83599853515625,67.69000244140625,67.8270034790039,20774000,66.63679962158203,63.09533973693848,66.86295732869546,65.6260794364426,57.67301493165492,1.2368778922528634,1.3199451919719836,-0.08306729971912019,0.011879340269003835,0.02212792651300733,-0.2767216767634566,0.08946236204393476,0,NFLX
2021-11-17,69.16899871826172,70.0989990234375,68.60900115966797,69.0,27328000,66.6707992553711,63.26661972045898,67.21773292709027,65.88851790176253,55.77678870801471,1.3292150253277413,1.3217991586431352,0.007415866684606032,0.0062409203931368396,0.021665233167720767,0.3154905169923943,0.09329373094187998,0,NFLX
2021-11-18,68.2020034790039,69.17400360107422,67.9739990234375,69.16100311279297,20129000,66.80699996948242,63.43557975769043,67.36915916584621,66.0598872037804,47.16272462829599,1.3092719620658073,1.3192937193276697,-0.010021757261862385,-0.01398018270000645,0.019836928050653593,-0.26342944964871196,0.07513801780515195,0,NFLX
2021-11-19,67.87999725341797,69.41600036621094,67.5,69.23500061035156,26137000,67.13779983520507,63.595739669799805,67.44774964085725,66.19471017042022,49.15459962683074,1.253039470437031,1.3060428695495419,-0.05300339911251095,-0.004721360211728531,0.015630570526251948,0.2984748372994188,0.06736705329417947,0,NFLX
2021-11-22,65.91999816894531,67.947998046875,65.64700317382812,67.60199737548828,27644000,67.21529998779297,63.735559616088864,67.21271095287081,66.17436113327393,44.07623926384559,1.0383498195968741,1.2525042595590083,-0.21415443996213424,-0.028874472065096635,0.018849299197785756,0.05765772659448287,0.034273466272429554,0,NFLX
2021-11-23,65.40599822998047,66.64299774169922,64.6050033569336,65.81800079345703,23202000,67.19599990844726,63.888159561157224,66.93475514934921,66.1174453626596,38.65728966206985,0.81730978668962,1.1654653649851308,-0.3481555782955108,-0.0077973293877757754,0.018937720591574038,-0.16068586311677036,0.023757746024445803,0,NFLX
2021-11-24,65.8290023803711,66.14399719238281,65.11000061035156,65.8010025024414,18673000,67.30979995727539,64.03899963378906,66.7646393387372,66.09607921582341,46.26194719622767,0.6685601229137887,1.0660843165708624,-0.3975241936570737,0.0064673602091243065,0.018385313517366653,-0.1951986897681235,0.02795175997155286,0,NFLX
2021-11-26,66.56400299072266,67.64099884033203,66.06700134277344,67.5,28725000,67.39039993286133,64.19727966308594,66.73377220827342,66.13074023618631,58.30693695539574,0.6030319720871091,0.9734738476741118,-0.3704418755870027,0.011165300760667796,0.017988173360348816,0.5383173566111499,0.03686641147502723,0,NFLX
2021-11-29,66.38400268554688,66.79900360107422,65.8290023803711,66.31999969482422,25294000,67.20270004272462,64.34625968933105,66.67996151246933,66.14950041762043,55.34192124828047,0.5304610948489028,0.8848712971090701,-0.3544102022601673,-0.00270416887639513,0.012541612317088995,-0.11944299390774582,0.031668398537136655,0,NFLX
2021-11-30,64.19000244140625,67.53800201416016,64.0009994506836,66.81999969482422,56089000,66.82840042114258,64.47919975280762,66.29689088615193,66.00435241938234,44.71771766961766,0.29253846676958517,0.7664047310411731,-0.47386626427158796,-0.033050134902731676,0.0158177700623209,1.217482406894916,-0.0044851256298164,0,NFLX
2021-12-01,61.777000427246094,65.4520034790039,61.70700073242188,64.947998046875,38828000,66.13210067749023,64.56845977783203,65.60152312324334,65.69121523477966,40.1832657198726,-0.08969211153632273,0.595185362525674,-0.6848774740619967,-0.03759155510802148,0.01742028998550871,-0.3077430512221647,-0.04323255286235461,1,NFLX
2021-12-02,61.64699935913086,62.5359992980957,61.28799819946289,61.709999084472656,33311000,65.37990074157715,64.62009979248047,64.99313485184142,65.39164368843531,35.2175445767829,-0.3985088365938907,0.39644652270176106,-0.7949553592956518,-0.0021043603155892487,0.016715661895486268,-0.14208818378489751,-0.046008911204058256,0,NFLX
2021-12-03,60.2130012512207,62.54999923706055,59.400001525878906,62.275001525878906,48293000,64.58100051879883,64.63783981323242,64.25772968251515,65.00804054493793,18.650693055300877,-0.7503108624227792,0.167095045676853,-0.9174059080996322,-0.023261442127235687,0.0171323097973569,0.4497613400978655,-0.06845585457058978,1,NFLX
2021-12-06,61.26900100708008,61.729000091552734,60.09999847412109,60.60100173950195,30757000,63.91990089416504,64.67843986511231,63.79792527090976,64.73107465324475,25.434995920660867,-0.9331493823349888,-0.05295383992551539,-0.8801955424094734,0.017537736600331977,0.019501004295838373,-0.3631168078189385,-0.05271368426855472,0,NFLX
2021-12-07,62.55799865722656,62.88899993896485,61.13999938964844,61.983001708984375,31252000,63.58370094299316,64.74431983947754,63.60716733034312,64.5701060609471,27.993745919421542,-0.9629387306039803,-0.23495081806120838,-0.727987912542772,0.021038333071523807,0.020501309079795273,0.016093897324186424,-0.033768540432142724,0,NFLX
2021-12-08,62.80799865722656,63.24599838256836,62.31999969482422,63.0,22203000,63.32390098571777,64.8327798461914,63.484218303709795,64.43957958659743,27.064260311535804,-0.9553612828876368,-0.37903291102649406,-0.5763283718611427,0.003996291527320395,0.020663011925989565,-0.28954946883399457,-0.03123082480449557,0,NFLX
2021-12-09,61.09999847412109,63.02399826049805,61.04399871826172,62.757999420166016,23763000,62.85100059509277,64.85665985107421,63.11741525300384,64.19220320789547,25.691400380529373,-1.074787954891633,-0.5181839197995219,-0.5566040350921111,-0.02719399152370472,0.021519451713847112,0.07026077557086885,-0.05792252307749557,0,NFLX
2021-12-10,61.16600036621094,61.77399826049805,60.5880012512207,61.678001403808594,27488000,62.311200332641604,64.85929985046387,62.817197578112626,63.96804003443736,26.60955077383683,-1.1508424563247317,-0.6447156271045639,-0.5061268292201678,0.00108022739342295,0.020786078144486363,0.15675630181374411,-0.056943252436705394,0,NFLX
2021-12-13,60.45600128173828,61.26399993896485,59.95199966430664,61.20000076293945,25179000,61.718400192260745,64.84211990356445,62.45393660943965,63.707889015718905,29.148241489868468,-1.2539524062792538,-0.7665629829395018,-0.487389423339752,-0.011607740905433928,0.020713870675721675,-0.08400029103608853,-0.06764304788846143,0,NFLX
2021-12-14,59.79899978637695,60.229000091552734,58.8129997253418,59.87099838256836,29845000,61.279299926757815,64.83139991760254,62.04548479050693,63.41834166539728,28.833538444612344,-1.3728568748903456,-0.8878217613296706,-0.48503511356067497,-0.010867432205771577,0.01898122608566021,0.18531315779022206,-0.07762288239373993,1,NFLX
