Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2025-10-31,676.4556884765625,679.4508932951077,673.6588524169174,679.4111832231399,87164100,672.5261962890625,656.0530688476563,671.7349700946932,665.4128974882101,68.35205369803407,6.3220726064830615,5.346805382810302,0.9752672236727591,0.0032802217906446884,0.007032379726721296,0.14185087468789215,0.03109903847373663,0,SPY
2025-11-03,677.7251586914062,680.1649066224819,674.3530715971103,680.0359699637585,57315000,673.7203063964844,656.8428088378906,672.6565375711106,666.324916836595,70.18556419541969,6.331620734515582,5.543768453151358,0.7878522813642235,0.0018766494782573861,0.006483831072491959,-0.3424471772208971,0.03179200498588308,0,SPY
2025-11-04,669.691650390625,674.3728983771498,669.0371001406891,670.5544968959969,78427000,674.112060546875,657.528056640625,672.200401081805,666.5743045072638,58.76412787203798,5.6260965745411795,5.560234077429323,0.06586249711185665,-0.01185363741888057,0.007799067421834233,0.36835034458693183,0.01849897297484926,1,SPY
2025-11-05,672.012451171875,675.2654684624238,668.6304366940664,669.4337786331213,74402400,675.08203125,658.2065112304688,672.1714857110466,666.9771301861239,65.32749331248566,5.194355524922685,5.487058366927996,-0.29270284200531105,0.003465476656154154,0.007559076754492713,-0.05131651089548239,0.020975088677863463,1,SPY
2025-11-06,664.80224609375,671.8141611273297,663.2252840482561,670.9116044462689,85035300,674.9382263183594,658.7116833496094,671.0377565391548,666.8160276607629,55.03575919316455,4.2217288783919,5.233992469220777,-1.0122635908288764,-0.010729273044794985,0.008271712426361445,0.14291071255765941,0.009246173854347894,1,SPY
2025-11-07,665.4567260742188,665.5658682287408,655.7769731606511,662.4218719882706,100592400,674.315380859375,659.1846472167969,670.1791364676262,666.7153386543522,49.6858521589683,3.4637978132740272,4.879953538031428,-1.4161557247574006,0.000984473178775147,0.007761301285888395,0.18294872835163756,0.009514904335080843,1,SPY
2025-11-10,675.8406982421875,676.5746080726943,669.4833950163819,671.6751969912248,75842900,673.9385009765625,659.9418420410157,671.0501459714048,667.3912912164141,58.056835690007404,3.6588547549907844,4.6357337814232995,-0.9768790264325151,0.015604278627143309,0.008510661511489076,-0.24603747400400033,0.024091298942344963,0,SPY
2025-11-11,677.387939453125,677.9532631527235,673.1530057317516,674.3630127379913,58953400,673.53583984375,660.8245336914063,672.0251911224387,668.1317836783927,62.44685976218169,3.8934074440460336,4.487268513947846,-0.5938610699018128,0.002289357854538432,0.008496219721297958,-0.22269058804449726,0.025064756099768992,0,SPY
2025-11-12,677.7647705078125,679.3318048264125,675.3547447293747,679.1631581075335,62312500,673.138134765625,661.646123046875,672.9082033355731,668.8453382583497,60.10785740210768,4.062865077223478,4.402387826602973,-0.339522749379495,0.000556300212536609,0.00849728788298852,0.05697890198020805,0.024361432644252945,0,SPY
2025-11-13,666.5180053710938,675.265541055433,665.0105359672095,674.9085136071693,103457800,672.3655334472656,662.1363549804687,671.9250959564224,668.672943229664,45.88662179115297,3.252152726758368,4.172340806634052,-0.9201880798756843,-0.01659390636118807,0.009398124529903771,0.6603057171514544,0.006617444213215418,0,SPY
2025-11-14,666.4088134765625,670.1081450818862,657.8199984349773,659.9126462553079,96846700,671.3608459472656,662.661591796875,671.0764371133671,668.5052299146195,37.99812658014308,2.5712071987476293,3.8521140850567677,-1.2809068863091384,-0.0001638243733123046,0.009281666162811264,-0.06390141680955908,0.005654804391977075,0,SPY
2025-11-17,660.2003173828125,668.1742931923078,656.7290761218832,664.1972328051172,90456100,669.6083618164063,663.0312072753907,669.403187924051,667.8900512085596,32.142211243233476,1.5131367154914415,3.3843186111437027,-1.8711818956522612,-0.009316347515515466,0.009507219147648736,-0.06598676051946017,-0.004269617872454612,1,SPY
2025-11-18,654.65625,659.6548153709225,650.4708935566339,656.6596108350068,114467500,668.1048217773438,663.2602685546875,667.1344282434278,666.9097696375552,29.040640668628924,0.22465860587260522,2.7523866100894834,-2.527728004216878,-0.008397553343794883,0.0091899970730199,0.26544810134418806,-0.012972311116172475,1,SPY
2025-11-19,657.185302734375,661.856623370592,653.3371790986623,655.3505280387882,94703000,666.6221069335937,663.502724609375,665.6037935497274,666.1894387558382,35.69997421298437,-0.5856452061108257,2.0847802468494216,-2.6704254529602474,0.0038631766432766224,0.009218200761638488,-0.17266473016358352,-0.009521320170492564,1,SPY
2025-11-20,647.1683349609375,670.0090710879778,646.5335791707308,667.3808213360044,165293500,664.8587158203125,663.4376293945312,662.767569151452,664.780468104364,28.289920171420604,-2.0128989529119963,1.265244406897138,-3.2781433598091345,-0.015242227316648038,0.009776268379180525,0.745388213678553,-0.024522718809967814,1,SPY
